,0
R_5HOMEPRAZOLEte,False
R_5HOXINDACTO2OX,True
R_4HDEBRISOQUINEte,False
R_4HGLSDm,False
R_4HOXPACDOX_NADP,False
R_4MOPt2im,True
R_5HOXINDACTOX,True
R_EX_lnlc_e_copy1,False
R_5HOXINDACTOXm,True
R_5HOXINOXDA,True
R_4MPTNLte,False
R_EX_lnlc_e_copy2,False
R_4MPTNLtm,False
R_5HTRPDOX,True
R_5HTRPVESSEC,True
R_4MPTNLtr,False
R_4MTOLBUTAMIDEte,False
R_EX_lnlnca_e,True
R_4NPHSFte,False
R_5HXKYNDCL,True
R_5HXKYNOXDA,True
R_5MTHFt2,False
R_4NPHte,False
R_4PYRDX,True
R_5THFtl,True
R_EX_lnlncg_e,True
R_5THFtm,True
R_6DHFtl,True
R_6DHFtm,True
R_6HTSTSTERONEte,False
R_6HTSTSTERONEtr,False
R_5ADTSTSTERONEGLCte,True
R_5ADTSTSTERONEGLCtr,False
R_5ADTSTSTERONESULT,True
R_5ADTSTSTERONESte,False
R_5ADTSTSTERONEte,False
R_5ADTSTSTERONEtr,False
R_6THFtl,True
R_6THFtm,True
R_7DHCHSTEROLtr,False
R_EX_lpchol_hs_e,True
R_7DHFtl,True
R_7DHFtm,True
R_ACETONEt2m,False
R_ACGAGBSIDEtg,False
R_EX_lys__L_e,False
R_ACGAGBSIDEtl,False
R_ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,False
R_7THFtl,True
R_7THFtm,True
R_ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,False
R_A4GALTc,True
R_EX_mag_hs_e,True
R_A4GALTg,True
R_A4GNT1g,True
R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,False
R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,False
R_ACGALK,True
R_ACGALK2,True
R_A4GNT2g,True
R_EX_malt_e,True
R_AACOAT,False
R_ACGALtlg,False
R_ACGALtly,True
R_ACGAM2E,False
R_ACGAM6PS,True
R_EX_malttr_e,True
R_AACTOOR,True
R_AACTtm,True
R_EX_man_e,True
R_ACGAMK,True
R_ACGAMPM,False
R_EX_meoh_e,True
R_ACGAMtly,True
R_ACGBGBSIDEtg,False
R_AADSACYCL,True
R_ACGBGBSIDEtl,False
R_EX_mepi_e,True
R_ACGPID,True
R_ACGSm,True
R_AASAD3,True
R_AASAD3m,True
R_EX_mercplaccys_e,True
R_AATA,False
R_ABTArm,False
R_ACHEe,True
R_ACHVESSEC,True
R_ACHtn,False
R_ABTD,False
R_EX_met__L_e,False
R_ABTt,False
R_ABUTD,True
R_ACITL,True
R_ACN13ACNGALGBSIDEte,False
R_ABUTt2r,False
R_EX_mthgxl_e,True
R_ABUTt2rL,False
R_ABUTt4_2_r,False
R_ACACT1r_copy1,True
R_ACACT10m,False
R_ACACT1r_copy2,False
R_ACN13ACNGALGBSIDEtg,False
R_ACN23ACNGALGBSIDEte,False
R_ACN23ACNGALGBSIDEtg,False
R_ACNACNGAL14ACGLCGALGLUSIDEte,False
R_ACNACNGAL14ACGLCGALGLUSIDEtg,False
R_ACNACNGALGBSIDEte,False
R_ACNACNGALGBSIDEtg,False
R_ACNAM9PL,True
R_ACACT1m,False
R_ACNAM9PL2,True
R_ACACT1x,True
R_EX_n2m2nmasn_e,True
R_ACACT4p,True
R_ACACT5p,True
R_ACACT6p,True
R_ACNAMPH,True
R_ACNAMlt,False
R_ACNAMtn,True
R_ACNGALACGLCGAL14ACGLCGALGLUSIDEte,False
R_ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,False
R_ACACT7p,True
R_EX_na1_e,False
R_ACACT8p,True
R_ACACT9p,True
R_ACNML,False
R_ACOAD10m,True
R_ACOAD1fm,True
R_EX_nac_e,True
R_ACOAD8m,True
R_ACOAD9m,True
R_ACOAH,False
R_ACACt2,False
R_ACOAO7p,True
R_ACACt2m,False
R_EX_nad_e,True
R_ACACtx,False
R_ACOATA,False
R_ACODA,True
R_ACONT,False
R_ACALDt,False
R_EX_nadp_e,True
R_ACALDtm,False
R_ACONTm,False
R_ACOX22x,True
R_ACALDtr,False
R_ACOX2x,True
R_EX_ncam_e,True
R_ACALDtx,False
R_ACCOAC,True
R_ACP1_FMN,True
R_EX_nh4_e,False
R_ACCOACrm,True
R_ACCOAL,True
R_ACCOALm,True
R_EX_nifedipine_e,True
R_ACCOAgt,False
R_ACCOAtn,False
R_ACRNtm,True
R_ACS,True
R_ACCOAtr,False
R_EX_no_e,True
R_ACETONEt2,False
R_EX_npthl_e,True
R_ACS2,True
R_ACSm,True
R_ACTLMO,True
R_ADNCYC,True
R_ADNK1,True
R_ADNK1m,True
R_EX_nrpphr_e,True
R_EX_nrpphrsf_e,True
R_ACTNMO,True
R_EX_nrvnc_e,True
R_ACYP,True
R_ACt2m,False
R_ADNt,False
R_ADNt4,True
R_ACt2r,False
R_ADNt5,True
R_EX_o2_e,False
R_ADNtl,False
R_ACtg,False
R_ADA,True
R_ADAe,True
R_ADNtm,False
R_ADCim,True
R_ADPGLC,True
R_EX_o2s_e,True
R_ADPMAN,True
R_ADPRDP,True
R_ADEt,False
R_ADEtl,False
R_ADPRDPm,True
R_AGDC,True
R_ADPRIBt,True
R_ADPT,True
R_ADPtx,False
R_ADRNCOAtx,False
R_ADRNCPT1,True
R_ADRNCPT2,True
R_ADRNCRNt,True
R_ADRNLPVESSEC,True
R_ADRNt,False
R_ADHAPtx,False
R_ADK1,False
R_ADK3,False
R_ADK3m,False
R_ADKd,False
R_ADMDC,True
R_AGLPC,True
R_ADSELK,True
R_ADSK,True
R_ADSL1r,True
R_ALOX12R,True
R_AGLPED,True
R_ALOX15,True
R_ALOX5,True
R_ADSL2r,True
R_ALOX52,True
R_ADSS,True
R_ALR,True
R_AGLPET,True
R_AFLATOXINte,False
R_AGLPH,True
R_AG13T10g,True
R_AG13T11g,True
R_ALR2,True
R_AGLPR,True
R_AG13T12g,True
R_AG13T13g,True
R_AG13T14g,True
R_ALR3,True
R_AG13T15g,True
R_AG13T16g,True
R_AG13T17g,True
R_AG13T18g,True
R_AM6SAD,True
R_AGLPT,True
R_AMACR2p,True
R_AMACR2r,True
R_AMACRp,True
R_AG13T1g,True
R_AG13T2g,True
R_AG13T3g,True
R_AG13T4g,True
R_AMACRr,True
R_AGMTm,True
R_AMANK,True
R_AMCOXO,True
R_AG13T5g,True
R_AMETr,False
R_AG13T6g,True
R_AGPAT1,True
R_AG13T7g,True
R_AG13T8g,True
R_AMETt2m,False
R_AGPRim,True
R_AMETtn,False
R_AMPDA,True
R_AMPTASECG,True
R_AMPTASECGe,True
R_AG13T9g,True
R_ARTFR204,True
R_ARTFR205,True
R_ARTFR206,True
R_AMPtp,False
R_AGPSx,True
R_AMPtr,False
R_AMY1e,True
R_ARTFR207,True
R_ARTFR208,True
R_ARTFR209,True
R_AMY2e,True
R_ARTFR210,True
R_AGPex,False
