,R_PFK,R_PFL,R_PGI,R_PGK,R_PGL,R_ACALD,R_AKGt2r,R_PGM,R_PIt2r,R_ALCD2x,R_ACALDt,R_ACKr,R_PPC,R_ACONTa,R_ACONTb,R_ATPM,R_PPCK,R_ACt2r,R_PPS,R_ADK1,R_AKGDH,R_ATPS4r,R_PTAr,R_PYK,R_BIOMASS_Ecoli_core_w_GAM,R_PYRt2,R_CO2t,R_RPE,R_CS,R_RPI,R_SUCCt2_2,R_CYTBD,R_D_LACt2,R_ENO,R_SUCCt3,R_ETOHt2r,R_SUCDi,R_SUCOAS,R_TALA,R_THD2,R_TKT1,R_TKT2,R_TPI,R_EX_ac_e,R_EX_acald_e,R_EX_akg_e,R_EX_co2_e,R_EX_etoh_e,R_EX_for_e,R_EX_fru_e,R_EX_fum_e,R_EX_glc__D_e,R_EX_gln__L_e,R_EX_glu__L_e,R_EX_h_e,R_EX_h2o_e,R_EX_lac__D_e,R_EX_mal__L_e,R_EX_nh4_e,R_EX_o2_e,R_EX_pi_e,R_EX_pyr_e,R_EX_succ_e,R_FBA,R_FBP,R_FORt2,R_FORt,R_FRD7,R_FRUpts2,R_FUM,R_FUMt2_2,R_G6PDH2r,R_GAPD,R_GLCpts,R_GLNS,R_GLNabc,R_GLUDy,R_GLUN,R_GLUSy,R_GLUt2r,R_GND,R_H2Ot,R_ICDHyr,R_ICL,R_LDH_D,R_MALS,R_MALt2_2,R_MDH,R_ME1,R_ME2,R_NADH16,R_NADTRHD,R_NH4t,R_O2t,R_PDH
ica__wt_glc__1,0.6175886,0.9512213,0.96557677,0.9571013,0.9077501,0.9580921,0.9509785,0.95706373,0.95237595,0.96129364,0.79140407,0.9448459,0.9938733,0.95076334,0.9729786,0.97667354,0.9999329,0.9501041,0.99237716,0.937981,0.98187256,0.9812271,0.9509272,0.98034483,0.9976788,0.96389115,0.962472,0.7029814,0.9828693,0.6753935,0.9607666,0.96895003,0.9430971,0.97393787,0.95949155,0.9430714,0.9576145,0.9711094,0.9764584,0.9709791,0.97925526,0.98184097,0.9382021,0.23041242,0.0,0.23041242,0.0,0.23041242,0.39217582,0.23809646,0.38226533,0.2380787,0.42082563,0.3125998,0.49976414,0.4153286,0.23041242,0.3828318,0.41303107,0.6400209,0.23041242,0.22152832,0.2245285,0.9734227,0.94804347,0.98123896,0.27783906,0.70519805,0.95717627,0.9438314,0.9540063,0.9773881,0.99936247,0.9341518,0.9650419,0.9564795,0.9762294,0.9365954,0.94375634,0.87391317,0.9521529,0.9631273,0.98722553,0.9295923,0.9531497,0.93504596,0.92712504,0.96974546,0.94407415,0.9292252,0.92323667,0.97034353,0.79223305,0.95079494,0.9488685
ica__wt_glc__2,0.62099314,0.95177275,0.9665083,0.95756024,0.9081292,0.9579812,0.95049584,0.9581671,0.95234,0.96126837,0.7743444,0.9457955,0.993323,0.9505492,0.97265756,0.976844,0.99993277,0.9503338,0.9923209,0.9389465,0.98114115,0.9815325,0.9514466,0.98039997,0.9975391,0.96406525,0.96267766,0.68909526,0.9821097,0.65760195,0.9608533,0.9693171,0.9435362,0.9747468,0.9598432,0.94360733,0.9578231,0.971691,0.9771287,0.97078574,0.98004615,0.98269284,0.939243,0.23073943,0.0,0.23073943,0.0,0.23073943,0.41976845,0.23790069,0.36632097,0.2378829,0.4225199,0.3083233,0.48763928,0.40911454,0.23073943,0.36688232,0.40682957,0.63417125,0.23073943,0.2218427,0.22484715,0.9744207,0.94884336,0.98219866,0.29496932,0.69004005,0.958088,0.9441272,0.9543858,0.9775477,0.99983597,0.9349953,0.9652947,0.95704037,0.9761008,0.93744034,0.94348675,0.8537171,0.952342,0.9640336,0.9868595,0.93053013,0.95345086,0.9353985,0.927498,0.969914,0.9261677,0.9298205,0.9240014,0.9710882,0.7751647,0.9518557,0.95003134
ica__wt_glc__3,0.6305349,0.95095545,0.9688392,0.95772785,0.9091473,0.9561215,0.9497636,0.9610515,0.95220286,0.95997864,0.6750619,0.9454226,0.9908459,0.94999963,0.97202015,0.9760221,0.9979356,0.9509614,0.99119496,0.9381108,0.9795025,0.981791,0.9508087,0.9790166,0.9962202,0.96428996,0.96123993,0.6791213,0.97962344,0.6429829,0.9607362,0.969103,0.9442644,0.9751813,0.9598339,0.9444092,0.86031103,0.9698764,0.97997445,0.97006285,0.98307407,0.9858485,0.9424935,0.23149948,0.0,0.23149948,0.0,0.23149948,0.39191008,0.25500143,0.3589625,0.25682193,0.4172325,0.3371125,0.48051387,0.37007195,0.23149948,0.35951582,0.3678687,0.5961258,0.23149948,0.22257346,0.2255878,0.9765199,0.94917464,0.98284996,0.2779263,0.6609738,0.9488296,0.94388765,0.9552212,0.97765815,0.9999326,0.93615544,0.96347886,0.9581899,0.97544503,0.9383805,0.9440919,0.8495764,0.9518776,0.96504754,0.9860706,0.9329031,0.9542613,0.93579453,0.9293196,0.97027105,0.84585214,0.9307891,0.91765094,0.90365607,0.67582935,0.9533689,0.9511994
ica__wt_glc__4,0.63248193,0.9510431,0.9695791,0.95740634,0.9096066,0.95576495,0.95094985,0.96206665,0.9516961,0.9595817,0.6588499,0.94460243,0.9899073,0.94953465,0.9719489,0.9758987,0.9981363,0.9509538,0.99090767,0.9373838,0.97919345,0.98113257,0.9504854,0.9789771,0.99666554,0.9644484,0.96238226,0.65920717,0.97952884,0.6609558,0.96043515,0.96948975,0.94452107,0.97634125,0.95965314,0.94474936,0.8156743,0.9691623,0.97987616,0.9706171,0.9824247,0.9854058,0.9429888,0.23169476,0.0,0.23169476,0.0,0.23169476,0.42054182,0.2335942,0.35221136,0.2725795,0.40381795,0.3211831,0.47593936,0.36329842,0.23169476,0.3527651,0.36111116,0.5895866,0.23169476,0.2227612,0.22577809,0.97721064,0.9495049,0.9835421,0.2955396,0.63481605,0.9194055,0.9443365,0.9554414,0.9787647,0.9999325,0.9371893,0.9631503,0.958234,0.9761845,0.9384079,0.9444675,0.84495,0.95328397,0.9658775,0.98725766,0.9330847,0.95502263,0.93659383,0.9299428,0.97076994,0.82958966,0.93126464,0.9067683,0.886317,0.6596101,0.9539072,0.95179933
ica__arg_sbt__1,0.47268477,0.948664,0.9584185,0.94819117,0.9009254,0.9539262,0.94602805,0.94622153,0.9461121,0.95682204,0.9661525,0.9391773,0.6817256,0.9512707,0.9755201,0.9721826,0.99993354,0.9442675,0.98945415,0.92735744,0.97545165,0.9773217,0.94460166,0.97334915,0.99205106,0.9580785,0.95882887,0.68948114,0.97871095,0.6923516,0.95733595,0.9639757,0.9356327,0.96897995,0.95499897,0.9353787,0.9569686,0.9689174,0.9687728,0.9608786,0.968767,0.9719364,0.9281117,0.2281023,0.0,0.2281023,0.0,0.2281023,0.5294627,0.2839794,0.41592056,0.28395987,0.44439256,0.3470922,0.59593445,0.49253368,0.2281023,0.41648528,0.4900697,0.71439683,0.2281023,0.21930726,0.22227737,0.96206665,0.9419832,0.9760828,0.38880855,0.95348656,0.95170057,0.942972,0.94722587,0.97009766,0.99104667,0.9282856,0.9570038,0.95215976,0.9705432,0.9323675,0.9370611,0.96476513,0.9429759,0.96392494,0.9862066,0.9370728,0.9495648,0.9368774,0.92226523,0.963624,0.95050275,0.91946125,0.91039264,0.86494803,0.9405236,0.945096,0.93942547
ica__arg_sbt__2,0.38796902,0.9488726,0.95785135,0.94847435,0.9009393,0.9548272,0.94852513,0.945458,0.94684416,0.9575624,0.9657153,0.93936676,0.6087999,0.9516625,0.9759689,0.97288424,0.9999336,0.9447825,0.98997873,0.92786175,0.9762383,0.97758734,0.9447142,0.97371006,0.99262804,0.9583101,0.95906764,0.7183895,0.98048854,0.72355336,0.9578787,0.96413195,0.9360713,0.96828455,0.95508295,0.93558514,0.95656866,0.9685774,0.9690499,0.96153146,0.9686067,0.971502,0.92815655,0.22790413,0.0,0.22790413,0.0,0.22790413,0.59542847,0.25722992,0.43685707,0.2572104,0.45935953,0.3365527,0.643641,0.49982136,0.22790413,0.43742716,0.497338,0.7214292,0.22790413,0.21911673,0.22208425,0.9617365,0.9420298,0.97748584,0.46445313,0.9582965,0.9500382,0.94335926,0.94739276,0.97027004,0.9910037,0.9271492,0.9571798,0.9521232,0.97097486,0.93214905,0.9370806,0.96397966,0.9434979,0.96372396,0.9866871,0.9368561,0.9495325,0.9365262,0.92190325,0.96298987,0.9507059,0.91944534,0.9118137,0.9128816,0.9401106,0.9446732,0.9384492
ica__cytd_rib__1,0.6343743,0.9550238,0.96274954,0.95438725,0.90919495,0.9537111,0.9491423,0.9582263,0.9497966,0.956866,0.29390687,0.9464454,0.9859029,0.9536179,0.97843695,0.97495484,0.9999326,0.95047086,0.98777485,0.93047833,0.97414774,0.9775268,0.9523309,0.97744745,0.9930278,0.96370333,0.93015516,0.5352328,0.980886,0.50416327,0.9659045,0.9665311,0.944859,0.97168094,0.96237874,0.94244176,0.96845263,0.9762676,0.9703047,0.96386796,0.97558147,0.9775704,0.9349381,0.23148432,0.0,0.23148432,0.0,0.23148432,0.44335687,0.1693295,0.46183836,0.16931164,0.45259562,0.2705413,0.6033108,0.13974328,0.23148432,0.4623837,0.1379328,0.36678967,0.23148432,0.22255889,0.22557303,0.96789736,0.94512075,0.98262304,0.31142858,0.980303,0.7936996,0.94940597,0.95550966,0.9735846,0.9910091,0.93425,0.9629379,0.9575819,0.9673362,0.9331435,0.9427332,0.9775228,0.9469213,0.85147405,0.9908128,0.9535445,0.95922774,0.9479267,0.9334687,0.9692498,0.7418861,0.9276843,0.80530214,0.6385922,0.29446408,0.94724256,0.94991565
ica__cytd_rib__2,0.6350123,0.95529145,0.96389794,0.9555572,0.90963477,0.9540458,0.9487756,0.9596215,0.9497614,0.9572353,0.2950864,0.94708955,0.9854608,0.9530005,0.97782224,0.97494614,0.9999326,0.95035046,0.9878371,0.93477786,0.9731828,0.9773958,0.9522983,0.9777647,0.9927502,0.96350324,0.919957,0.55958694,0.9801807,0.5279835,0.96557796,0.96676415,0.9445328,0.97262543,0.96224964,0.9424819,0.968228,0.9760986,0.97119135,0.9636262,0.9769158,0.9787109,0.9358113,0.23154631,0.0,0.23154631,0.0,0.23154631,0.4452707,0.17274286,0.4569338,0.172725,0.4516517,0.26265585,0.5968533,0.14097477,0.23154631,0.45747927,0.13916184,0.368078,0.23154631,0.22261849,0.22563344,0.9686544,0.9455801,0.98273546,0.31283298,0.9805397,0.7999818,0.94918615,0.9555017,0.9735081,0.99120903,0.93460333,0.96338814,0.95724523,0.96662927,0.9332069,0.94212484,0.97741365,0.9467068,0.8520254,0.99032634,0.9537681,0.95920694,0.9477084,0.9332585,0.96891624,0.7484023,0.9277205,0.8017411,0.6336199,0.29564577,0.94751406,0.95005894
ica__gth__1,0.0,0.9669062,0.9767716,0.96825695,0.66289264,0.88429433,0.9629792,0.9694321,0.96100956,0.97062635,0.57931244,0.956043,0.7495689,0.96022385,0.97997546,0.981015,0.9999409,0.95782137,0.95685136,0.9434031,0.97826314,0.98381037,0.9598118,0.9866439,0.9980269,0.96924436,0.9625394,0.98865,0.9873254,0.9565002,0.9633147,0.9753079,0.94904596,0.97709143,0.9620578,0.94805336,0.8850001,0.973187,0.98816675,0.9715321,0.99116725,0.99198425,0.9495988,0.31812936,0.115198076,0.31812936,0.115198076,0.31812936,0.716901,0.3107655,0.34995064,0.3818884,0.52494246,0.44317195,0.636888,0.3809653,0.31812936,0.35044435,0.37917128,0.5794672,0.31812936,0.31030485,0.3129472,0.97999805,0.9522533,0.9869012,0.62770754,0.872282,0.96272016,0.94611156,0.95656973,0.9814009,0.9969283,0.94387776,0.96597093,0.957432,0.9698684,0.9379689,0.9472537,0.97142255,0.9562151,0.9629479,0.98931587,0.9397421,0.9594085,0.9462802,0.9339063,0.9742579,0.9628453,0.93537873,0.9289658,0.9392484,0.57991564,0.94888604,0.95464534
ica__gth__2,0.037749622,0.9605582,0.97119147,0.9638973,0.8075291,0.9617427,0.9550507,0.96507204,0.95474964,0.96392685,0.5085721,0.9499938,0.8987814,0.9537383,0.97601223,0.9770118,0.9983157,0.9513653,0.9999331,0.93586797,0.9747037,0.979068,0.95450175,0.9820234,0.99566525,0.96365136,0.9571305,0.98783,0.9836625,0.9291779,0.95707935,0.96984357,0.9414364,0.97122097,0.9557846,0.94051164,0.80358195,0.96889323,0.9849297,0.96645725,0.98931754,0.9902109,0.94287086,0.22969519,0.0,0.22969519,0.0,0.22969519,0.6114317,0.2044481,0.22525615,0.25606385,0.44645497,0.33422533,0.52795166,0.29216653,0.22969519,0.22581102,0.2901497,0.5168875,0.22969519,0.22083874,0.22382958,0.9774585,0.9454662,0.9828518,0.48246714,0.73269486,0.9564143,0.93774706,0.95046604,0.97693306,0.9959505,0.9346972,0.9608494,0.95109963,0.9647828,0.92998266,0.94013584,0.9607786,0.94998,0.9461372,0.9868383,0.9322081,0.9530909,0.93798316,0.9251481,0.9696901,0.95286465,0.9267872,0.9201778,0.9010521,0.5092431,0.9433726,0.94887024
ica__leu_glcr__1,0.45429283,0.9467309,0.9578562,0.94932634,0.900009,0.9523316,0.9486453,0.9455991,0.9444575,0.95429283,0.9669266,0.9444204,0.6465276,0.95081335,0.97317713,0.9717428,0.99993366,0.9417937,0.99067783,0.9294214,0.977968,0.9756672,0.9474588,0.9704607,0.9913101,0.95541686,0.9630471,0.7306161,0.9806669,0.7543108,0.9512505,0.96146446,0.93215156,0.9665441,0.9502026,0.932294,0.9521248,0.9657128,0.9688878,0.95982134,0.9675179,0.97072804,0.9277607,0.22780406,0.0,0.22780406,0.0,0.22780406,0.39599872,0.17514187,0.35822034,0.20606281,0.45175204,0.38773817,0.505066,0.5298496,0.22780406,0.35877848,0.52725416,0.7510811,0.22780406,0.21902052,0.22198674,0.96287733,0.9421528,0.9712589,0.27956858,0.7638827,0.9495352,0.9401213,0.9440418,0.96915907,0.9898602,0.9282271,0.9554735,0.9506787,0.9716101,0.93200517,0.9350241,0.9608302,0.9465338,0.9610488,0.9844293,0.9232392,0.9479057,0.93218863,0.91893816,0.96412235,0.9526712,0.9216605,0.91493374,0.9622567,0.94134486,0.94588006,0.9434934
ica__leu_glcr__2,0.6049925,0.94775707,0.95860785,0.94949025,0.9004202,0.95166546,0.94807595,0.94661665,0.9442321,0.9537429,0.9685314,0.94464093,0.7778008,0.9508204,0.97332203,0.9714539,0.9999335,0.94186515,0.9898965,0.9304178,0.9781087,0.9753642,0.9476612,0.9700865,0.9912462,0.9555308,0.9639208,0.712217,0.9801392,0.7078371,0.9514933,0.9612858,0.9322702,0.9667709,0.95042723,0.93243456,0.9537429,0.9657693,0.9685451,0.9598187,0.9683064,0.97127783,0.9281291,0.22835128,0.0,0.22835128,0.0,0.22835128,0.40025783,0.16552754,0.36257648,0.21065594,0.44459984,0.3802464,0.5059819,0.5180514,0.22835128,0.36312813,0.51548684,0.7399239,0.22835128,0.21954665,0.22252,0.9632341,0.9419141,0.97152233,0.28224322,0.7480849,0.95083606,0.94026697,0.9442008,0.96913195,0.9883746,0.92965096,0.9556971,0.95121163,0.97167295,0.9332014,0.93572086,0.96165943,0.94755167,0.96191376,0.9857103,0.9240661,0.94834197,0.9323837,0.91991127,0.9641848,0.9538681,0.9230255,0.91649973,0.96374273,0.94288236,0.9474402,0.94518477
ica__met_glc__1,0.62122536,0.95032954,0.9660192,0.9551199,0.90655476,0.9548278,0.9491117,0.9561226,0.95121574,0.9582622,0.68591046,0.9439463,0.99121267,0.9509789,0.97307944,0.9756375,0.9999329,0.9493209,0.99126995,0.93623865,0.97920215,0.98074174,0.9493446,0.9786278,0.9953182,0.9627526,0.959028,0.66508895,0.9812687,0.6776541,0.9596478,0.96720743,0.94157577,0.975073,0.9586037,0.94182247,0.95795625,0.9698128,0.97614276,0.96682847,0.97783434,0.981095,0.93760645,0.2304106,0.0,0.2304106,0.0,0.2304106,0.3752968,0.2616281,0.37428623,0.26161233,0.3960078,0.34614784,0.49191436,0.37414214,0.2304106,0.37484875,0.37194332,0.5991031,0.2304106,0.22152656,0.22452673,0.97254455,0.9482215,0.9804792,0.2685778,0.71918666,0.95686674,0.9442542,0.95335335,0.9753118,0.99795514,0.9332345,0.9624131,0.9560575,0.97664213,0.9341839,0.9400796,0.898251,0.94922024,0.96207356,0.9838564,0.93141466,0.9512434,0.93488264,0.92676246,0.9675449,0.86936855,0.92634994,0.9028638,0.8550566,0.68668026,0.94910777,0.94793534
ica__met_glc__2,0.6190788,0.9500625,0.9651463,0.9551332,0.9063041,0.9550957,0.9495359,0.9556341,0.9513386,0.9584387,0.7064871,0.94317144,0.99179935,0.9512262,0.97336274,0.9755756,0.99993294,0.9491947,0.9912373,0.9355507,0.9802341,0.98061275,0.9490231,0.9786523,0.9956926,0.9627086,0.95938337,0.68922204,0.98210377,0.6831159,0.95978576,0.9668109,0.941353,0.97461313,0.95839334,0.9415542,0.95773065,0.96959573,0.97556376,0.9673197,0.97761494,0.98063445,0.9369391,0.2302311,0.0,0.2302311,0.0,0.2302311,0.3756316,0.25795114,0.3976479,0.2579314,0.3942773,0.34047025,0.5170817,0.3824438,0.2302311,0.39821392,0.38022697,0.60717624,0.2302311,0.221354,0.22435182,0.9721419,0.94750845,0.9800605,0.26869598,0.72580934,0.9561627,0.9440945,0.9532181,0.9751989,0.99765104,0.93264556,0.9620499,0.955715,0.97710013,0.93389004,0.9402821,0.89661443,0.9496424,0.9615213,0.98438174,0.9304425,0.9509461,0.9344206,0.9264152,0.96730596,0.8834595,0.92628896,0.9195892,0.89153785,0.70727015,0.9487056,0.94752026
ica__no3_anaero__1,0.65643775,0.9532304,0.97262,0.9611908,0.91104245,0.9526199,0.9435306,0.9703161,0.9503621,0.957718,0.51087075,0.9480122,0.9839791,0.94584244,0.9659326,0.9756724,0.99382305,0.95082444,0.98803836,0.93162304,0.9727441,0.9798658,0.9531904,0.980082,0.9934788,0.96413916,0.9583565,0.519922,0.97693145,0.49821457,0.9596195,0.9711188,0.946505,0.9812669,0.9595575,0.9467832,0.52491003,0.9699378,0.9820916,0.9662849,0.98889107,0.991245,0.950262,0.23365787,0.0,0.23365787,0.0,0.23365787,0.5451703,0.18167007,0.28884622,0.23189044,0.4072114,0.37117642,0.51854694,0.29383025,0.23365787,0.28938866,0.29174855,0.522408,0.23365787,0.22464862,0.22769107,0.9843614,0.9517072,0.9883066,0.4011125,0.4964932,0.7542584,0.9418032,0.95715153,0.9762489,0.99993193,0.9403981,0.9628341,0.9584606,0.96943945,0.9416531,0.9389429,0.66407394,0.8972694,0.76794744,0.86929494,0.8844571,0.952684,0.9326118,0.74097174,0.72246885,0.6706512,0.8322491,0.81174463,0.6613677,0.51155126,0.9595455,0.9582364
ica__no3_anaero__2,0.6543557,0.9533733,0.97253674,0.9612331,0.9109885,0.95275134,0.9436636,0.9700868,0.9507034,0.95793116,0.52294934,0.94798946,0.9846044,0.94571555,0.965745,0.97601867,0.9938202,0.9510414,0.98851234,0.93998367,0.97273874,0.98019856,0.95272934,0.98042655,0.9937842,0.964401,0.9581892,0.5432208,0.97719264,0.5212174,0.9598131,0.9713708,0.9465775,0.98116255,0.9595571,0.9467855,0.53675497,0.96940285,0.9817785,0.96664894,0.9883183,0.99072224,0.9496274,0.23346347,0.0,0.23346347,0.0,0.23346347,0.5641282,0.18721075,0.30555344,0.23380946,0.41169846,0.37977135,0.54314077,0.3001436,0.23346347,0.3060994,0.29805166,0.5284972,0.23346347,0.22446172,0.22750163,0.9836485,0.9515694,0.9885403,0.4216462,0.51215166,0.7758903,0.9419536,0.9570312,0.9762807,0.999932,0.9403437,0.96290505,0.9584852,0.96983886,0.94145966,0.9388677,0.678097,0.9182423,0.78053415,0.8810513,0.8833753,0.9526453,0.9323559,0.7573828,0.73124754,0.6974605,0.85128415,0.8253189,0.68099093,0.52363735,0.95894516,0.9575172
ica__phe_acgam__1,0.6215749,0.9522775,0.9687379,0.9556463,0.9090329,0.9584714,0.95321065,0.95771813,0.9530564,0.96143097,0.63520026,0.944591,0.9931873,0.95122373,0.9738425,0.9765391,0.99911827,0.9506959,0.9926179,0.93571824,0.9820964,0.98118305,0.9511585,0.9798189,0.99773437,0.96443397,0.96164644,0.7215057,0.9821597,0.6935906,0.961081,0.96948516,0.9434997,0.9747222,0.9597881,0.9435728,0.958246,0.9703808,0.979297,0.97187144,0.9804634,0.98326284,0.93935394,0.23078367,0.0,0.23078367,0.0,0.23078367,0.40206397,0.23559764,0.3757384,0.23557787,0.41618955,0.32039064,0.4929382,0.3527757,0.23078367,0.37629986,0.35062078,0.57823336,0.23078367,0.22188525,0.22489028,0.9741054,0.948535,0.98179984,0.28374916,0.7110731,0.95875806,0.94455737,0.9543138,0.9779961,0.99993277,0.9357637,0.96213675,0.9571626,0.97722113,0.93565696,0.9446641,0.88222885,0.9541062,0.96270806,0.9890455,0.93215966,0.9549484,0.9367008,0.927749,0.97083944,0.9319046,0.930926,0.92497134,0.97247046,0.6359436,0.9498201,0.95083034
ica__phe_acgam__2,0.6192396,0.95282656,0.96856225,0.9559484,0.9092393,0.9590801,0.9538698,0.95757455,0.9535774,0.96199054,0.6624772,0.9446129,0.9943273,0.95177144,0.9743633,0.97703665,0.999753,0.95091987,0.99330384,0.9357236,0.9829148,0.98124325,0.9513012,0.980447,0.99828297,0.96474886,0.9619372,0.73580104,0.9832072,0.7074377,0.9614512,0.96973985,0.94369024,0.97488695,0.95993763,0.9436033,0.95845973,0.9704709,0.97916466,0.9722156,0.9805181,0.9832132,0.93905485,0.23065098,0.0,0.23065098,0.0,0.23065098,0.41274345,0.23641652,0.3880532,0.23639676,0.4190484,0.32739457,0.5167483,0.3644556,0.23065098,0.38861832,0.36227822,0.58971256,0.23065098,0.22175768,0.22476096,0.97386146,0.9485627,0.9818854,0.2903869,0.72535866,0.95855653,0.9447888,0.9544112,0.97812337,0.9999328,0.9355932,0.9625991,0.95718133,0.9774694,0.9358777,0.94476116,0.8931954,0.95413655,0.96269,0.98924744,0.93197143,0.954917,0.9366443,0.92773324,0.9707001,0.95210737,0.93071675,0.9247379,0.9721662,0.6632359,0.9497146,0.95032907
ica__thm_gal__1,0.62593746,0.95442885,0.9648624,0.9536211,0.9087032,0.9560344,0.9510077,0.9370323,0.9514928,0.95922196,0.6272936,0.9445892,0.99149674,0.9567175,0.98136014,0.97649574,0.9999327,0.95061177,0.9911067,0.93438727,0.98039794,0.9797981,0.95162344,0.977456,0.99556917,0.96376556,0.95973074,0.61842406,0.982841,0.5810077,0.9656543,0.967939,0.9434884,0.9740744,0.9627915,0.94287467,0.9672758,0.97557116,0.9732825,0.9671253,0.97651553,0.9787963,0.93569785,0.23111264,0.0,0.23111264,0.0,0.23111264,0.40436548,0.18044941,0.454413,0.18042962,0.43075827,0.27234012,0.5769115,0.34937438,0.23111264,0.45497128,0.34725797,0.5752069,0.23111264,0.22220154,0.22521085,0.96951294,0.9470699,0.9819838,0.28520095,0.9372778,0.8326213,0.9493051,0.95542073,0.9751178,0.9932152,0.9339259,0.9636785,0.9600871,0.97538114,0.93946147,0.94588,0.9744585,0.9494199,0.9700693,0.99278957,0.95114034,0.95763415,0.94478714,0.93061966,0.96847755,0.8252069,0.92856663,0.8670837,0.7910295,0.62803406,0.95103544,0.9495981
ica__thm_gal__2,0.6276449,0.95450574,0.9651655,0.9538103,0.908954,0.9560492,0.95092344,0.9326948,0.9515733,0.9592828,0.6203851,0.9448267,0.99147815,0.9570102,0.98160493,0.97649896,0.99993265,0.95075303,0.9909154,0.9345553,0.9806658,0.9797821,0.95186657,0.9774698,0.99551415,0.96388555,0.9599684,0.611253,0.98270065,0.57402104,0.96589863,0.96797115,0.9437013,0.9742204,0.9630514,0.94315845,0.96761054,0.9758451,0.973832,0.9671766,0.97742623,0.97950274,0.9363504,0.23129536,0.0,0.23129536,0.0,0.23129536,0.40457815,0.17334619,0.45523787,0.17332639,0.4283348,0.24337974,0.5753882,0.34636548,0.23129536,0.45579463,0.34425133,0.57239234,0.23129536,0.22237721,0.2253889,0.97003573,0.9471311,0.98231626,0.28535706,0.9370994,0.81565124,0.9493938,0.95572823,0.9751833,0.9933406,0.93425417,0.96383005,0.96034086,0.9755023,0.9396633,0.94611263,0.96457505,0.94965136,0.9704161,0.99301565,0.9515931,0.95787805,0.94488025,0.93109584,0.9688112,0.8116786,0.92915803,0.8641671,0.7834223,0.6211202,0.95166844,0.9503072
ica__tyr_glcn__1,0.61981356,0.9517188,0.96604425,0.95703954,0.90737635,0.9578529,0.9504849,0.95884997,0.9512963,0.9604748,0.718056,0.94832504,0.9919133,0.95054215,0.9725021,0.976121,0.9999329,0.9487337,0.99290836,0.9351506,0.9802986,0.9806086,0.95237625,0.97882974,0.9959093,0.96248066,0.9626406,0.70244336,0.9806086,0.6853638,0.958465,0.9682851,0.94121563,0.9748594,0.95734555,0.941492,0.9556338,0.9697184,0.9763441,0.96904516,0.9793213,0.9816806,0.93862927,0.23046838,0.0,0.23046838,0.0,0.23046838,0.3974141,0.18662934,0.3657643,0.19263512,0.41370788,0.34388524,0.48912957,0.38717937,0.23046838,0.36632103,0.38494843,0.61211383,0.23046838,0.22158211,0.22458303,0.9733708,0.9469312,0.980038,0.2809055,0.67240065,0.94780576,0.94303393,0.95254207,0.9756491,0.99886084,0.935968,0.96077484,0.95568913,0.9752997,0.9350657,0.9411406,0.8766525,0.9526191,0.96190614,0.9874949,0.9286868,0.95398724,0.93660367,0.9262663,0.9708931,0.9619022,0.9313205,0.9253443,0.9732662,0.71884376,0.9498551,0.95330024
ica__tyr_glcn__2,0.6215157,0.95255584,0.96651673,0.95789194,0.9082402,0.9585758,0.95060515,0.9599177,0.9519115,0.9612992,0.723594,0.9489114,0.9921223,0.9504411,0.9723707,0.9767384,0.9999328,0.949366,0.9932409,0.93553156,0.9803571,0.9807702,0.9527179,0.9795409,0.9963734,0.9630166,0.9633862,0.7062931,0.9808057,0.6896641,0.95910347,0.9692935,0.9421207,0.97544193,0.9578682,0.94235,0.92004687,0.9698765,0.9769795,0.96960574,0.9801377,0.9823986,0.939504,0.23070888,0.0,0.23070888,0.0,0.23070888,0.45438787,0.17208251,0.36892867,0.17206077,0.41158614,0.36002916,0.5219928,0.3894866,0.23070888,0.369486,0.3872474,0.61464196,0.23070888,0.22181334,0.22481738,0.97428375,0.9475102,0.9816101,0.31983423,0.6665863,0.92072874,0.943518,0.95327324,0.97617316,0.9994031,0.93636954,0.9613525,0.9563326,0.9756771,0.93607503,0.94167405,0.8807709,0.9532357,0.9627874,0.98763204,0.9291519,0.9545341,0.9369723,0.9268534,0.9711177,0.9611964,0.9320235,0.9260629,0.9739102,0.7243865,0.9509233,0.954044
ica__ura_pyr__1,0.49186534,0.9474806,0.9592602,0.9516731,0.90128905,0.95321786,0.9476057,0.9505839,0.94719905,0.9558382,0.8645775,0.94231236,0.77809197,0.9482491,0.97172034,0.9729307,0.99993354,0.9448407,0.9908681,0.92933995,0.9779797,0.9778057,0.94717556,0.97361124,0.9923875,0.9580361,0.9576352,0.73815197,0.980645,0.7501779,0.9552907,0.96265095,0.935658,0.9682005,0.9532824,0.93556607,0.9526782,0.9666577,0.97128624,0.963615,0.9711943,0.9742174,0.93082803,0.22826912,0.0,0.22826912,0.0,0.22826912,0.4457168,0.23507798,0.4117976,0.24473985,0.4386283,0.27915376,0.5438646,0.44033346,0.22826912,0.41235685,0.4380006,0.662748,0.22826912,0.21946765,0.22243993,0.9651168,0.94114494,0.9743504,0.31350315,0.7966726,0.95059174,0.93952584,0.9469878,0.97031826,0.99177146,0.92810994,0.9558949,0.95087916,0.9699194,0.9295061,0.9376486,0.9630577,0.9455721,0.95882803,0.9849157,0.92868876,0.9494595,0.9341229,0.9225467,0.9663565,0.9525472,0.92178404,0.91536826,0.9624143,0.8654437,0.9432314,0.9420699
