,R_PFK,R_PFL,R_PGI,R_PGK,R_PGL,R_ACALD,R_AKGt2r,R_PGM,R_PIt2r,R_ALCD2x,R_ACALDt,R_ACKr,R_PPC,R_ACONTa,R_ACONTb,R_ATPM,R_PPCK,R_ACt2r,R_PPS,R_ADK1,R_AKGDH,R_ATPS4r,R_PTAr,R_PYK,R_BIOMASS_Ecoli_core_w_GAM,R_PYRt2,R_CO2t,R_RPE,R_CS,R_RPI,R_SUCCt2_2,R_CYTBD,R_D_LACt2,R_ENO,R_SUCCt3,R_ETOHt2r,R_SUCDi,R_SUCOAS,R_TALA,R_THD2,R_TKT1,R_TKT2,R_TPI,R_EX_ac_e,R_EX_acald_e,R_EX_akg_e,R_EX_co2_e,R_EX_etoh_e,R_EX_for_e,R_EX_fru_e,R_EX_fum_e,R_EX_glc__D_e,R_EX_gln__L_e,R_EX_glu__L_e,R_EX_h_e,R_EX_h2o_e,R_EX_lac__D_e,R_EX_mal__L_e,R_EX_nh4_e,R_EX_o2_e,R_EX_pi_e,R_EX_pyr_e,R_EX_succ_e,R_FBA,R_FBP,R_FORt2,R_FORt,R_FRD7,R_FRUpts2,R_FUM,R_FUMt2_2,R_G6PDH2r,R_GAPD,R_GLCpts,R_GLNS,R_GLNabc,R_GLUDy,R_GLUN,R_GLUSy,R_GLUt2r,R_GND,R_H2Ot,R_ICDHyr,R_ICL,R_LDH_D,R_MALS,R_MALt2_2,R_MDH,R_ME1,R_ME2,R_NADH16,R_NADTRHD,R_NH4t,R_O2t,R_PDH
nac_ntrc__bw_delnac_cytd__1_4,0.8207291,0.9884101,0.99362683,0.9843618,0.97326285,0.9808944,0.9783154,0.9912311,0.98036027,0.9809445,0.8289051,0.98332816,0.99046016,0.97941995,0.9873989,0.98886126,0.9987468,0.98052967,0.9925396,0.979496,0.989646,0.9898085,0.9835788,0.98860717,0.9958256,0.9859867,0.9877654,0.9442976,0.98838764,0.8876791,0.98481816,0.9868873,0.97914857,0.9904792,0.9848752,0.97924364,0.9911481,0.99141085,0.9925638,0.9848977,0.9966864,0.9974504,0.9788789,0.25776938,0.0,0.25776938,0.0,0.25776938,0.57365245,0.21925738,0.3503693,0.21925047,0.591676,0.40927988,0.6101576,0.4279499,0.25776938,0.35075477,0.5824179,0.6820444,0.25776938,0.32996902,0.31715357,0.9944963,0.9819315,0.99491286,0.4013493,0.9175034,0.99152666,0.9821856,0.98464704,0.99058115,0.99473655,0.983966,0.98806095,0.9879918,0.9872641,0.98215103,0.9787683,0.99648243,0.9838225,0.9941281,0.99774253,0.9814873,0.9880385,0.9797691,0.9810603,0.99331397,0.9930789,0.98205423,0.9800353,0.9983579,0.990977,0.99994123,0.99988765
nac_ntrc__bw_delnac_cytd__2_4,0.8229107,0.9882116,0.99353886,0.984236,0.97337574,0.98076516,0.978181,0.99129695,0.9802172,0.98084813,0.80374324,0.9832179,0.9903376,0.97934777,0.9873577,0.98870075,0.9986725,0.9804091,0.99236345,0.97949123,0.989584,0.98962206,0.9834962,0.98855555,0.9957185,0.9858694,0.9877708,0.8735318,0.98830664,0.84328985,0.98470616,0.98683566,0.9790937,0.99040675,0.98476493,0.97916627,0.9910705,0.9913661,0.9924741,0.98478913,0.9966225,0.99738306,0.97886896,0.25776404,0.0,0.25776404,0.0,0.25776404,0.5564644,0.22691013,0.28561378,0.22690322,0.56332135,0.3655712,0.5397376,0.41793296,0.25776404,0.28599578,0.6005915,0.6720619,0.25776404,0.32996216,0.317147,0.99448603,0.98193014,0.99483174,0.38911694,0.89391446,0.99142313,0.9821151,0.98459035,0.9905796,0.99465716,0.98385227,0.98797303,0.9879454,0.98721594,0.98215485,0.97878426,0.9964462,0.98389894,0.9941438,0.9976112,0.9815326,0.9880854,0.9796969,0.98106766,0.99328303,0.9931102,0.9820079,0.9800219,0.99825764,0.9909011,0.99994123,0.999898
nac_ntrc__bw_delnac_gln__1_4,0.8210533,0.9883252,0.99352574,0.98431724,0.9731281,0.9806342,0.97816443,0.99112684,0.98017794,0.98071367,0.67522645,0.983237,0.9902367,0.97924465,0.98724157,0.98864496,0.9986087,0.98033,0.992245,0.97937423,0.98936045,0.98952466,0.9835015,0.98841333,0.9956291,0.985814,0.9878637,0.9734669,0.9882267,0.9241078,0.98463696,0.9866695,0.9789076,0.9903629,0.9846681,0.97901994,0.991011,0.99139297,0.99248874,0.98475796,0.9964915,0.99728656,0.97863454,0.25773552,0.0,0.25773552,0.0,0.25773552,0.61665374,0.2511057,0.25447246,0.25109878,0.60094506,0.4285591,0.6193067,0.3625114,0.25773552,0.25484923,0.6190976,0.6168266,0.25773552,0.32992566,0.3171119,0.9942637,0.981685,0.9946595,0.43577653,0.96869326,0.99145865,0.98205143,0.98445207,0.9904355,0.99473727,0.98387307,0.9878758,0.98773414,0.9873591,0.981965,0.9787486,0.99635845,0.98378146,0.99421704,0.9976547,0.9814413,0.9880366,0.9796145,0.9810507,0.9932855,0.99296576,0.98185956,0.9798858,0.99827343,0.9907327,0.99994123,0.99973905
nac_ntrc__bw_delnac_gln__2_4,0.82414365,0.98799694,0.99340653,0.9842068,0.9733703,0.9804546,0.977959,0.99105257,0.9799949,0.9805635,0.6631196,0.98316807,0.99006057,0.9791342,0.9871017,0.9884757,0.99847734,0.9802023,0.99207747,0.97938657,0.9892776,0.98937786,0.98343253,0.9882994,0.99544764,0.9856551,0.9878017,0.9750209,0.9881283,0.89745474,0.9844833,0.98657453,0.97884214,0.99034226,0.9845386,0.978932,0.99092644,0.99134296,0.99234533,0.98472875,0.99641377,0.99717593,0.97863823,0.25773284,0.0,0.25773284,0.0,0.25773284,0.5557403,0.19842103,0.3312133,0.19841585,0.6139944,0.38711518,0.572631,0.3568509,0.25773284,0.33159006,0.59871274,0.6111842,0.25773284,0.32992223,0.31710863,0.9942672,0.9816593,0.9946371,0.38861707,0.9011084,0.9914069,0.98199975,0.9843796,0.990382,0.9946803,0.98386806,0.9878051,0.98764265,0.9872417,0.9818995,0.97867966,0.99636537,0.9836295,0.9942102,0.99758035,0.98147434,0.98793644,0.97954553,0.98096794,0.9931698,0.9928241,0.9817612,0.9797858,0.99826825,0.99078643,0.99994123,0.9997667
nac_ntrc__bw_delnac_nh4__1_4,0.8293442,0.98781055,0.99367714,0.98386955,0.9730767,0.98013943,0.9776417,0.99125373,0.9796295,0.98038834,0.8768316,0.98287565,0.98999536,0.97900033,0.9869359,0.98833084,0.9983285,0.97993547,0.99204713,0.9789744,0.9892193,0.98919857,0.9831038,0.98813033,0.99535376,0.9854425,0.9875962,0.9205646,0.98804736,0.8377655,0.98417205,0.98639315,0.97854227,0.99032205,0.9842585,0.97864425,0.9909979,0.99080086,0.99253976,0.9843587,0.99660176,0.997409,0.9788897,0.25776404,0.0,0.25776404,0.0,0.25776404,0.52353454,0.26489586,0.41569626,0.26488894,0.5112673,0.43715224,0.6559557,0.44641188,0.25776404,0.4160575,0.4448303,0.70041466,0.25776404,0.32996216,0.317147,0.99451715,0.98140293,0.99431145,0.36810693,0.8893391,0.9914352,0.9819146,0.98396635,0.99018896,0.99411094,0.9838246,0.9881718,0.9877777,0.9872436,0.98170197,0.9788482,0.99628717,0.98374856,0.99383783,0.9976095,0.98148936,0.98792464,0.97994584,0.98103136,0.993245,0.993003,0.98189384,0.97992855,0.9982369,0.9013885,0.999879,0.99994123
nac_ntrc__bw_delnac_nh4__2_4,0.8303326,0.9876478,0.99363375,0.9838035,0.97301906,0.980113,0.9775444,0.9912933,0.9795651,0.98039824,0.89150244,0.982839,0.9899312,0.9790154,0.9869788,0.9882994,0.99824554,0.9798883,0.99199855,0.9789065,0.9892087,0.9891776,0.98309654,0.9880678,0.99530697,0.9853713,0.98758036,0.94280404,0.9880367,0.87804914,0.9841354,0.9863531,0.9785349,0.9903305,0.98421836,0.97861266,0.9910185,0.99084735,0.9925482,0.9843065,0.9966311,0.99742794,0.97893417,0.25776982,0.0,0.25776982,0.0,0.25776982,0.5085442,0.2383807,0.40528762,0.23837551,0.48097733,0.40546393,0.63721913,0.4519135,0.25776982,0.40564716,0.45032495,0.70589954,0.25776982,0.32996958,0.3171541,0.9945326,0.98138005,0.99427676,0.35961246,0.8719059,0.991378,0.98184854,0.98394006,0.99014556,0.9940745,0.9837897,0.9881698,0.9878085,0.9872606,0.9817448,0.9788011,0.99629223,0.9837845,0.99387056,0.99761117,0.9815097,0.9879935,0.97990733,0.9809894,0.99329495,0.9931048,0.98197645,0.9799713,0.99828184,0.9160634,0.9998894,0.99994123
misc__wt_no_te__1_4,0.8296384,0.9877882,0.99357,0.98378503,0.972778,0.9798337,0.97729975,0.99092543,0.97944826,0.9800792,0.83454037,0.982544,0.98986757,0.97908527,0.987204,0.9881408,0.99827325,0.9798026,0.99192625,0.97879833,0.98926955,0.9891019,0.9831403,0.9880198,0.9952328,0.98531306,0.9876499,0.9669997,0.9878055,0.8764113,0.98412555,0.9863501,0.9784786,0.9902254,0.9842085,0.97855467,0.9910309,0.99098074,0.99262625,0.98437965,0.99660873,0.9973744,0.978883,0.2577609,0.0,0.2577609,0.0,0.2577609,0.54839253,0.2616604,0.34931034,0.2616552,0.5070782,0.30062744,0.5444567,0.43015695,0.2577609,0.34966812,0.4286082,0.68423444,0.2577609,0.32995817,0.31714314,0.9944515,0.98134786,0.99423724,0.3836554,0.9114184,0.99136275,0.9820289,0.98396134,0.9901286,0.9939918,0.98375046,0.9883586,0.9877986,0.9873492,0.9816832,0.97902477,0.996569,0.98377466,0.99412835,0.99746084,0.9815311,0.9879645,0.9796626,0.9810713,0.9930065,0.9929391,0.98180765,0.97982335,0.99827325,0.85908324,0.9999032,0.99994123
misc__wt_no_te__2_4,0.8301921,0.9877812,0.993506,0.9838022,0.9728159,0.9799408,0.9773739,0.9910187,0.9795,0.98018104,0.8690626,0.98270637,0.9898658,0.9789901,0.98706734,0.988184,0.9982767,0.9798284,0.99192274,0.978876,0.9892522,0.98916405,0.9831368,0.987999,0.99522245,0.9853164,0.98758245,0.9263088,0.9878106,0.86382353,0.9841479,0.98635346,0.97850955,0.9902288,0.9842326,0.9785804,0.99097896,0.9909133,0.9925726,0.98434496,0.99661905,0.9974228,0.978914,0.2577627,0.0,0.2577627,0.0,0.2577627,0.5544374,0.23889093,0.34934732,0.23888402,0.48936972,0.39878935,0.5872288,0.44346592,0.2577627,0.34970513,0.4418947,0.6974864,0.2577627,0.32996047,0.31714535,0.9944878,0.98131144,0.99424756,0.38771313,0.863464,0.9913437,0.9819631,0.98397505,0.99009913,0.9940142,0.9837538,0.98819435,0.9877795,0.9872782,0.9817522,0.97893476,0.99640125,0.9837676,0.9940125,0.9975075,0.9814981,0.98793334,0.9797109,0.9810124,0.99309635,0.992984,0.9818611,0.97987163,0.99826115,0.89361596,0.99988073,0.99994123
misc__bw_delcbl__1_4,0.8310365,0.9878108,0.9935459,0.98375756,0.97289234,0.9799929,0.9775298,0.9911329,0.9794882,0.9802574,0.81874186,0.9827619,0.98987633,0.9788538,0.98681694,0.9881755,0.99824905,0.979827,0.99190384,0.97897655,0.9890674,0.98908985,0.98306614,0.98799056,0.99517584,0.9853201,0.9875567,0.87418264,0.98778313,0.8068154,0.9841222,0.9862984,0.97851336,0.99037933,0.98422766,0.9785583,0.9910517,0.99071807,0.9924638,0.9843504,0.99654996,0.9973261,0.9789368,0.25775868,0.0,0.25775868,0.0,0.25775868,0.50876075,0.26391032,0.38256142,0.26390514,0.4717334,0.3850971,0.610414,0.42393246,0.25775868,0.38292095,0.4223889,0.6780285,0.25775868,0.3299553,0.3171404,0.99443775,0.9814483,0.9942701,0.35972655,0.8923195,0.99132997,0.98182684,0.9839563,0.99012005,0.99400914,0.9837109,0.9881617,0.9878108,0.98710215,0.98164535,0.97876054,0.99635637,0.9836884,0.9939573,0.99750406,0.9814742,0.98787993,0.9797959,0.98101443,0.9930999,0.9929357,0.98175424,0.9797596,0.99826634,0.8432775,0.9999084,0.99994123
misc__bw_delcbl__2_4,0.83168817,0.98763824,0.9935581,0.9836593,0.97278744,0.97989655,0.9774802,0.9910484,0.9794454,0.9802042,0.84067947,0.9826413,0.9897677,0.978837,0.98682237,0.9881187,0.99816096,0.97978246,0.9918591,0.9788681,0.9890486,0.9890711,0.9830786,0.9880219,0.9951483,0.985291,0.9874844,0.8385846,0.9877557,0.8328877,0.9840707,0.98627967,0.978455,0.99037606,0.9841727,0.97853625,0.9910899,0.9906803,0.99238795,0.9843127,0.9964947,0.9972812,0.9789286,0.25775334,0.0,0.25775334,0.0,0.25775334,0.5536153,0.25120947,0.39439675,0.25120255,0.45701635,0.3794596,0.64077526,0.4325572,0.25775334,0.39475626,0.43099815,0.68661,0.25775334,0.32994848,0.31713384,0.9944638,0.9813916,0.99422354,0.38715458,0.8936769,0.9912731,0.981803,0.9839117,0.9900701,0.9939626,0.98366797,0.9881256,0.9878093,0.98706436,0.98159903,0.97871083,0.99631494,0.9836749,0.99386233,0.99744534,0.9814089,0.9878404,0.9798205,0.9809941,0.99304825,0.9928892,0.9817183,0.9797047,0.99821454,0.8652233,0.99986863,0.99994123
misc__bw_delfabr__1_4,0.83138096,0.9876774,0.9936062,0.9837571,0.9729054,0.9800511,0.9774981,0.9911396,0.97949284,0.98033977,0.8384489,0.98277354,0.98987776,0.9789103,0.9868615,0.98820454,0.99825764,0.97983855,0.99194163,0.9789587,0.9891034,0.9891466,0.9831089,0.9880628,0.9952345,0.9853577,0.9875581,0.89213675,0.9878485,0.8032303,0.9841166,0.9863637,0.97846955,0.99045336,0.9842082,0.97857153,0.9910566,0.990685,0.99256045,0.9843327,0.99654984,0.99732596,0.9790002,0.25776583,0.0,0.25776583,0.0,0.25776583,0.51166147,0.26981363,0.38434547,0.26980844,0.48347792,0.4275516,0.6409722,0.43169314,0.25776583,0.384705,0.430134,0.68576163,0.25776583,0.32996446,0.3171492,0.9944791,0.98146677,0.99426997,0.3613233,0.876988,0.9913453,0.9817883,0.98395413,0.9901163,0.994028,0.98371905,0.98818034,0.9877984,0.98701364,0.9816396,0.97873056,0.99622834,0.9838055,0.9938534,0.9974729,0.98147196,0.98786753,0.9798904,0.98097587,0.99322075,0.99301505,0.98185396,0.9798368,0.9983164,0.86299044,0.99991876,0.99994123
misc__bw_delfabr__2_4,0.83153194,0.9876463,0.99362004,0.9837295,0.97286576,0.9800063,0.9775673,0.9911379,0.97948945,0.98030186,0.8211574,0.9827857,0.9898519,0.97883606,0.9867872,0.98820114,0.99821615,0.97982824,0.99196756,0.97895706,0.9891311,0.98913455,0.9830657,0.9880352,0.9952241,0.9853491,0.98755985,0.85285836,0.98785543,0.80329317,0.98407346,0.98635334,0.9784627,0.9904534,0.98421,0.9785595,0.9911051,0.9906453,0.9925276,0.984312,0.99651706,0.99730176,0.978983,0.25776494,0.0,0.25776494,0.0,0.25776494,0.44450513,0.27650896,0.43422738,0.27650377,0.45592543,0.42756742,0.65058917,0.42489684,0.25776494,0.43458864,0.4233481,0.67899215,0.25776494,0.3299633,0.3171481,0.9945154,0.9814288,0.9942838,0.33078435,0.89757335,0.9913056,0.98177797,0.9838937,0.9901786,0.9940297,0.983669,0.98817,0.9878364,0.9870119,0.98164314,0.9786805,0.9962284,0.9837502,0.99383265,0.9974798,0.9814271,0.98787963,0.97992676,0.9809189,0.9931274,0.9929701,0.98186785,0.9798697,0.99830604,0.84569365,0.99993086,0.99994123
misc__bw_delfadr__1_4,0.8284546,0.98804915,0.9936011,0.98382294,0.9731183,0.9802173,0.977768,0.9911708,0.979735,0.9804178,0.8759245,0.9828014,0.99006283,0.97908854,0.9872091,0.98834985,0.9982767,0.9799943,0.9920627,0.97889495,0.9892798,0.9892487,0.9833251,0.9881563,0.9953434,0.98546153,0.9875548,0.9016239,0.98796964,0.8356072,0.9843916,0.9865073,0.97867197,0.99053645,0.98451954,0.9787359,0.99144566,0.99119675,0.99253285,0.9844694,0.99653953,0.9972932,0.9789209,0.25776315,0.0,0.25776315,0.0,0.25776315,0.51164407,0.2494162,0.40542233,0.24941102,0.45661023,0.42461562,0.6350212,0.44605425,0.25776315,0.40578875,0.44448823,0.7000735,0.25776315,0.32996103,0.31714588,0.99451375,0.98156726,0.99443597,0.36131608,0.9982957,0.9912918,0.9820754,0.9840995,0.99027026,0.99418014,0.9836881,0.98836195,0.98804224,0.9874701,0.9819803,0.97902805,0.99661213,0.98373824,0.99435127,0.99776334,0.9814532,0.98817015,0.97937894,0.98096055,0.9930808,0.99299955,0.9818645,0.9798733,0.9982698,0.9004814,0.99987555,0.99994123
misc__bw_delfadr__2_4,0.8271938,0.9881202,0.9936202,0.9839338,0.9732691,0.98042846,0.97790486,0.99111736,0.97981656,0.98059267,0.85164136,0.98287773,0.9901304,0.9791978,0.98729223,0.9884451,0.9983614,0.9800845,0.992087,0.9789627,0.9893059,0.9892731,0.98334956,0.988236,0.99541783,0.985524,0.98760337,0.9320311,0.98802686,0.8778105,0.9844662,0.9865473,0.97875357,0.9905798,0.9845803,0.97880197,0.99135244,0.9911675,0.99254507,0.9845146,0.99656034,0.9973364,0.97890913,0.25775912,0.0,0.25775912,0.0,0.25775912,0.566154,0.23933703,0.39210847,0.23933184,0.49296165,0.4194305,0.656721,0.43679133,0.25775912,0.39247662,0.43523917,0.6908446,0.25775912,0.32995588,0.31714097,0.9945017,0.98154503,0.9944654,0.3958921,0.99828017,0.99133515,0.98209816,0.984162,0.9903153,0.9942459,0.9837471,0.9883674,0.9880165,0.98742014,0.9819132,0.9790716,0.99662775,0.9837627,0.99433404,0.9977253,0.9814707,0.9881565,0.9794346,0.98104036,0.9931224,0.99299103,0.98184407,0.9798373,0.9982093,0.8761892,0.99988073,0.99994123
misc__nitr_031__1_4,0.81949866,0.9864517,0.9916947,0.98252505,0.97144556,0.9788503,0.97637457,0.9893432,0.9783224,0.9789348,0.8747632,0.9814675,0.9886186,0.9775874,0.98554766,0.9869417,0.99677896,0.9785432,0.9904232,0.977527,0.9874523,0.9877939,0.9816883,0.98648447,0.9937978,0.983919,0.9858289,0.99994135,0.9864431,0.9952556,0.98277175,0.984899,0.977094,0.9886962,0.9828149,0.9771975,0.98925346,0.9895899,0.9907665,0.9830099,0.99480534,0.99555063,0.9770371,0.2572762,0.0,0.2572762,0.0,0.2572762,0.62334764,0.21611027,0.34438866,0.2161051,0.53954077,0.41982645,0.67914706,0.4454031,0.2572762,0.34476823,0.5103014,0.6989355,0.2572762,0.3293377,0.31654677,0.99255043,0.9800683,0.99283856,0.44182152,0.9435071,0.98954505,0.98022014,0.98262167,0.988641,0.9926384,0.98199713,0.9859272,0.98613083,0.9854321,0.97998035,0.9771492,0.99461555,0.981866,0.9922899,0.99560064,0.9797388,0.98611355,0.97774094,0.9791505,0.99137896,0.9911478,0.9800062,0.97793245,0.99651676,0.98928624,0.9979867,0.9980039
omics__wt_glu__1_4,0.8335142,0.98730165,0.993427,0.98348194,0.9726208,0.97960174,0.9771457,0.99095196,0.979199,0.97996294,0.7441244,0.9826229,0.9895554,0.97875136,0.9867088,0.98792213,0.99805903,0.97966045,0.9916848,0.9787669,0.9889038,0.98882604,0.9830982,0.98780113,0.99492896,0.98513424,0.98751247,0.9714576,0.9874416,0.8123382,0.9839019,0.9861453,0.9783124,0.99036604,0.98396933,0.9784039,0.9905994,0.9908327,0.99258524,0.98424757,0.9962719,0.99702376,0.9788983,0.25774398,0.0,0.25774398,0.0,0.25774398,0.544478,0.24386513,0.31830972,0.24385995,0.46842086,0.3776967,0.5574322,0.39319158,0.25774398,0.31866577,0.39169136,0.6473941,0.25774398,0.3299365,0.3171223,0.9946213,0.9812195,0.99412006,0.38108087,0.80393136,0.9910989,0.9817034,0.98386216,0.9900739,0.9938573,0.98348886,0.98786336,0.987611,0.98687816,0.98147357,0.97875655,0.9962719,0.983456,0.9939645,0.9971741,0.9815772,0.9877614,0.9796259,0.98094463,0.9927875,0.9926561,0.98162735,0.9795827,0.9796864,0.76863104,0.9999153,0.99994123
